,Unnamed: 0.1,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z,x_calibrated,y_calibrated
3,315482,315482,0,1686580805,484724045,0.0005255758878774,9.58529199124314e-05,-0.0002691036497708,-0.1410993473689231,0.0330113012578124,0.5497787444396391,55.81310109553581,-55.374731615624846
4,315483,315483,0,1686580806,896785975,0.0241423714905977,0.1669457256793975,-0.0675643905997276,-0.1942616703641988,-0.0069157968909487,0.6542144683424898,55.66781362958984,-55.464820598163
5,315484,315484,0,1686580812,343235016,-0.2775653004646301,0.2577443718910217,0.1114202439785003,-0.2119041945871316,-0.0496034860966054,0.7811522829042449,55.78464388425672,-55.743579031449364
6,315485,315485,0,1686580812,544970989,-0.2799810171127319,0.3405560851097107,0.0353887490928173,-0.2208381566561183,-0.011481654740892,0.8777252621687853,55.72132566285318,-55.80244398266064
7,315486,315486,0,1686580812,948457956,-0.2623665332794189,0.3667349815368652,0.0470931380987167,-0.2065947314506152,0.0207959297923062,0.9465357514891708,55.68987564300132,-55.804095338937636
8,315487,315487,0,1686580813,150178909,-0.3922610282897949,0.3191797733306885,0.0211620908230543,-0.2046013245453309,0.047750105292921,0.9699135969391576,55.807954974083074,-55.87784179945044
9,315488,315488,0,1686580813,553659916,-0.6137981414794922,0.1325886696577072,0.0268114320933818,-0.2060020830004136,0.0707506737809283,0.9757766716795592,56.091899905314676,-55.934472898890405
10,315489,315489,0,1686580814,965759993,-1.5572075843811035,-0.119548000395298,-0.2787152230739593,0.2119946512724322,-0.0464602361807095,-0.9761586293778248,56.876495299716964,-56.53655756594003
11,315490,315490,0,1686580816,175988913,-2.5155787467956543,-0.4457139372825622,-0.4808220863342285,-0.1891821813643644,0.0572991760026031,0.9765647896609,57.728361924635465,-57.09678969897413
12,315491,315491,0,1686580817,386358976,-3.557086229324341,-0.2509030699729919,-0.4785206913948059,-0.2025490351531986,0.04876607016235,0.965925028397404,58.22434988727978,-58.030437422396794
13,315492,315492,0,1686580818,596605062,-4.6463623046875,0.2299990653991699,-0.4780336022377014,-0.161971448307842,0.0176426125345059,0.9774006184241076,58.52619841951772,-59.17913693634828
