,Unnamed: 0.1,Unnamed: 0,seq,secs,nsecs,p_x,p_y,p_z,o_x,o_y,o_z,x_calibrated,y_calibrated
162,267662,267662,0,1686578362,885689020,6.552974224090576,26.77495574951172,-0.5210409164428711,-0.0569929418683718,0.01026842174546,0.7863398486306872,33.6902165957951,-38.83262374103793
163,267663,267663,0,1686578363,894332886,6.045263767242432,27.796199798583984,-0.5245860815048218,-0.0597786827547826,0.0264104399023732,0.78706715044181,32.550981311042285,-38.88579468968084
164,267664,267664,0,1686578364,902879953,5.440551280975342,28.75729751586914,-0.5276650786399841,-0.0166482183263519,-0.011471161547998,0.8345587262571008,31.42768377012118,-39.051909191600174
165,267665,267665,0,1686578365,911525011,4.881452560424805,29.688377380371094,-0.530654788017273,-0.0356447504944588,-0.0154809260720467,0.8263710796115857,30.350244724537596,-39.18839105038783
166,267666,267666,0,1686578366,718477011,4.240767955780029,30.459697723388672,-0.5328227281570435,-0.055332346780955,0.0297256147083767,0.8535313922559091,29.38611591899693,-39.463823953435046
167,267667,267667,0,1686578367,727056026,3.4637906551361084,31.32351875305176,-0.53499436378479,-0.0585870495515848,-0.0193283734152964,0.8372439663662747,28.28239620354098,-39.826678424380134
168,267668,267668,0,1686578368,735589981,2.8174760341644287,32.21755599975586,-0.5374510288238525,-0.0668629987431992,-0.0183346625393827,0.8154257373570294,27.20369908445847,-40.05785718734718
169,267669,267669,0,1686578369,945944071,2.1871337890625,33.24729919433594,-0.5403430461883545,-0.0685856671816896,-0.0058049552711634,0.7234804686558693,26.007254995257494,-40.219790797523174
170,267670,267670,0,1686578370,752867937,1.9947417974472048,34.059566497802734,-0.5433036088943481,-0.0436702054634735,-0.0329205375106723,0.6375197636289781,25.186374384709808,-40.068707666371296
171,267671,267671,0,1686578371,357961893,2.052464008331299,34.614723205566406,-0.5458614826202393,-0.046102276856567,0.0094370747411517,0.5432703258888586,24.701606186537678,-39.79237185660478
172,267672,267672,0,1686578371,963160038,2.223097085952759,35.15483856201172,-0.5485957860946655,-0.0528202159503283,0.0652555628039225,0.4282029188113487,24.276119424184632,-39.418815837938524
173,267673,267673,0,1686578372,971787930,2.540690422058105,36.107330322265625,-0.5530444383621216,-0.0479568650551887,0.0667155879930864,0.3658122410075218,23.532504094641,-38.74480793829315
174,267674,267674,0,1686578373,980376005,2.906308889389038,37.13061141967773,-0.5259602069854736,-0.0243301033218421,0.0208890195190488,0.4028433321938459,22.74379739407876,-37.999617056584896
